Distribuição da população da USP por gênero e por Unidade;;;;;
 ;;;;;
Fonte de dados: Sistemas Janus, Júpiter e Marte;;;;;
Ano de referência: 2022;;;;;
Processado em: 2023;;;;;
;;;;;
Tipo de Unidade;Unidade;Sexo;Categoria;Subcategoria;Total
A - Ensino e Pesquisa;FORP;Masculino;Aluno;Pós-Graduação;118
A - Ensino e Pesquisa;FORP;Masculino;Aluno;Total;267
A - Ensino e Pesquisa;FORP;Masculino;Pós-Doutorando;Pós-Doutorando;6
A - Ensino e Pesquisa;FORP;Masculino;Servidor;Docente;40
A - Ensino e Pesquisa;FORP;Masculino;Servidor;Tec/Adm;72
A - Ensino e Pesquisa;FORP;Masculino;Total;Total;385
A - Ensino e Pesquisa;FSP;Feminino;Aluno;Graduação;445
A - Ensino e Pesquisa;FSP;Feminino;Aluno;Pós-Graduação;537
A - Ensino e Pesquisa;FSP;Feminino;Aluno;Total;982
A - Ensino e Pesquisa;FSP;Feminino;Pós-Doutorando;Pós-Doutorando;63
A - Ensino e Pesquisa;FSP;Feminino;Servidor;Docente;47
A - Ensino e Pesquisa;FSP;Feminino;Servidor;Tec/Adm;133
A - Ensino e Pesquisa;FSP;Feminino;Total;Total;1225
A - Ensino e Pesquisa;FSP;Masculino;Aluno;Graduação;151
A - Ensino e Pesquisa;FSP;Masculino;Aluno;Pós-Graduação;197
A - Ensino e Pesquisa;FSP;Masculino;Aluno;Total;348
A - Ensino e Pesquisa;FSP;Masculino;Pós-Doutorando;Pós-Doutorando;20
A - Ensino e Pesquisa;FSP;Masculino;Servidor;Docente;23
A - Ensino e Pesquisa;FSP;Masculino;Servidor;Tec/Adm;78
A - Ensino e Pesquisa;FSP;Masculino;Total;Total;469
A - Ensino e Pesquisa;FZEA;Feminino;Aluno;Graduação;928
A - Ensino e Pesquisa;FZEA;Feminino;Aluno;Pós-Graduação;270
A - Ensino e Pesquisa;FZEA;Feminino;Aluno;Total;1198
A - Ensino e Pesquisa;FZEA;Feminino;Pós-Doutorando;Pós-Doutorando;39
A - Ensino e Pesquisa;FZEA;Feminino;Servidor;Docente;41
A - Ensino e Pesquisa;FZEA;Feminino;Servidor;Tec/Adm;61
A - Ensino e Pesquisa;FZEA;Feminino;Total;Total;1339
A - Ensino e Pesquisa;FZEA;Masculino;Aluno;Graduação;525
A - Ensino e Pesquisa;FZEA;Masculino;Aluno;Pós-Graduação;143
A - Ensino e Pesquisa;FZEA;Masculino;Aluno;Total;668
A - Ensino e Pesquisa;FZEA;Masculino;Pós-Doutorando;Pós-Doutorando;29
A - Ensino e Pesquisa;FZEA;Masculino;Servidor;Docente;59
A - Ensino e Pesquisa;FZEA;Masculino;Servidor;Tec/Adm;66
A - Ensino e Pesquisa;FZEA;Masculino;Total;Total;822
A - Ensino e Pesquisa;IAG;Feminino;Aluno;Graduação;120
A - Ensino e Pesquisa;IAG;Feminino;Aluno;Pós-Graduação;129
A - Ensino e Pesquisa;IAG;Feminino;Aluno;Total;249
A - Ensino e Pesquisa;IAG;Feminino;Pós-Doutorando;Pós-Doutorando;24
A - Ensino e Pesquisa;IAG;Feminino;Servidor;Docente;23
A - Ensino e Pesquisa;IAG;Feminino;Servidor;Tec/Adm;42
A - Ensino e Pesquisa;IAG;Feminino;Total;Total;338
A - Ensino e Pesquisa;IAG;Masculino;Aluno;Graduação;210
A - Ensino e Pesquisa;IAG;Masculino;Aluno;Pós-Graduação;156
A - Ensino e Pesquisa;IAG;Masculino;Aluno;Total;366
A - Ensino e Pesquisa;IAG;Masculino;Pós-Doutorando;Pós-Doutorando;43
A - Ensino e Pesquisa;IAG;Masculino;Servidor;Docente;38
A - Ensino e Pesquisa;IAG;Masculino;Servidor;Tec/Adm;62
A - Ensino e Pesquisa;IAG;Masculino;Total;Total;509
A - Ensino e Pesquisa;IAU;Feminino;Aluno;Graduação;209
A - Ensino e Pesquisa;IAU;Feminino;Aluno;Pós-Graduação;180
A - Ensino e Pesquisa;IAU;Feminino;Aluno;Total;389
A - Ensino e Pesquisa;IAU;Feminino;Pós-Doutorando;Pós-Doutorando;10
A - Ensino e Pesquisa;IAU;Feminino;Servidor;Docente;13
A - Ensino e Pesquisa;IAU;Feminino;Servidor;Tec/Adm;13
A - Ensino e Pesquisa;IAU;Feminino;Total;Total;425
A - Ensino e Pesquisa;IAU;Masculino;Aluno;Graduação;80
A - Ensino e Pesquisa;IAU;Masculino;Aluno;Pós-Graduação;104
A - Ensino e Pesquisa;IAU;Masculino;Aluno;Total;184
A - Ensino e Pesquisa;IAU;Masculino;Pós-Doutorando;Pós-Doutorando;7
A - Ensino e Pesquisa;IAU;Masculino;Servidor;Docente;24
A - Ensino e Pesquisa;IAU;Masculino;Servidor;Tec/Adm;23
A - Ensino e Pesquisa;IAU;Masculino;Total;Total;238
A - Ensino e Pesquisa;IB;Feminino;Aluno;Graduação;405
A - Ensino e Pesquisa;IB;Feminino;Aluno;Pós-Graduação;311
A - Ensino e Pesquisa;IB;Feminino;Aluno;Total;716
A - Ensino e Pesquisa;IB;Feminino;Pós-Doutorando;Pós-Doutorando;49
A - Ensino e Pesquisa;IB;Feminino;Servidor;Docente;52
A - Ensino e Pesquisa;IB;Feminino;Servidor;Tec/Adm;81
A - Ensino e Pesquisa;IB;Feminino;Total;Total;898
A - Ensino e Pesquisa;IB;Masculino;Aluno;Graduação;362
A - Ensino e Pesquisa;IB;Masculino;Aluno;Pós-Graduação;244
A - Ensino e Pesquisa;IB;Masculino;Aluno;Total;606
A - Ensino e Pesquisa;IB;Masculino;Pós-Doutorando;Pós-Doutorando;46
A - Ensino e Pesquisa;IB;Masculino;Servidor;Docente;51
A - Ensino e Pesquisa;IB;Masculino;Servidor;Tec/Adm;82
A - Ensino e Pesquisa;IB;Masculino;Total;Total;785
A - Ensino e Pesquisa;ICB;Feminino;Aluno;Graduação;148
A - Ensino e Pesquisa;ICB;Feminino;Aluno;Pós-Graduação;407
A - Ensino e Pesquisa;ICB;Feminino;Aluno;Total;555
A - Ensino e Pesquisa;ICB;Feminino;Pós-Doutorando;Pós-Doutorando;109
A - Ensino e Pesquisa;ICB;Feminino;Servidor;Docente;74
A - Ensino e Pesquisa;ICB;Feminino;Servidor;Tec/Adm;136
A - Ensino e Pesquisa;ICB;Feminino;Total;Total;874
A - Ensino e Pesquisa;ICB;Masculino;Aluno;Graduação;66
A - Ensino e Pesquisa;ICB;Masculino;Aluno;Pós-Graduação;238
A - Ensino e Pesquisa;ICB;Masculino;Aluno;Total;304
A - Ensino e Pesquisa;ICB;Masculino;Pós-Doutorando;Pós-Doutorando;60
A - Ensino e Pesquisa;ICB;Masculino;Servidor;Docente;70
A - Ensino e Pesquisa;ICB;Masculino;Servidor;Tec/Adm;108
A - Ensino e Pesquisa;ICB;Masculino;Total;Total;542
A - Ensino e Pesquisa;ICMC;Feminino;Aluno;Graduação;211
A - Ensino e Pesquisa;ICMC;Feminino;Aluno;Pós-Graduação;196
A - Ensino e Pesquisa;ICMC;Feminino;Aluno;Total;407
A - Ensino e Pesquisa;ICMC;Feminino;Pós-Doutorando;Pós-Doutorando;34
A - Ensino e Pesquisa;ICMC;Feminino;Servidor;Docente;35
A - Ensino e Pesquisa;ICMC;Feminino;Servidor;Tec/Adm;45
A - Ensino e Pesquisa;ICMC;Feminino;Total;Total;521
A - Ensino e Pesquisa;ICMC;Masculino;Aluno;Graduação;1084
A - Ensino e Pesquisa;ICMC;Masculino;Aluno;Pós-Graduação;585
A - Ensino e Pesquisa;ICMC;Masculino;Aluno;Total;1669
A - Ensino e Pesquisa;ICMC;Masculino;Pós-Doutorando;Pós-Doutorando;76
A - Ensino e Pesquisa;ICMC;Masculino;Servidor;Docente;82
A - Ensino e Pesquisa;ICMC;Masculino;Servidor;Tec/Adm;56
A - Ensino e Pesquisa;ICMC;Masculino;Total;Total;1883
A - Ensino e Pesquisa;IF;Feminino;Aluno;Graduação;288
A - Ensino e Pesquisa;IF;Feminino;Aluno;Pós-Graduação;72
A - Ensino e Pesquisa;IF;Feminino;Aluno;Total;360
A - Ensino e Pesquisa;IF;Feminino;Pós-Doutorando;Pós-Doutorando;28
A - Ensino e Pesquisa;IF;Feminino;Servidor;Docente;27
A - Ensino e Pesquisa;IF;Feminino;Servidor;Tec/Adm;63
A - Ensino e Pesquisa;IF;Feminino;Total;Total;478
A - Ensino e Pesquisa;IF;Masculino;Aluno;Graduação;1046
A - Ensino e Pesquisa;IF;Masculino;Aluno;Pós-Graduação;322
A - Ensino e Pesquisa;IF;Masculino;Aluno;Total;1368
A - Ensino e Pesquisa;IF;Masculino;Pós-Doutorando;Pós-Doutorando;61
A - Ensino e Pesquisa;IF;Masculino;Servidor;Docente;88
A - Ensino e Pesquisa;IF;Masculino;Servidor;Tec/Adm;174
A - Ensino e Pesquisa;IF;Masculino;Total;Total;1691
A - Ensino e Pesquisa;IFSC;Feminino;Aluno;Graduação;138
A - Ensino e Pesquisa;IFSC;Feminino;Aluno;Pós-Graduação;97
A - Ensino e Pesquisa;IFSC;Feminino;Aluno;Total;235
A - Ensino e Pesquisa;IFSC;Feminino;Pós-Doutorando;Pós-Doutorando;54
A - Ensino e Pesquisa;IFSC;Feminino;Servidor;Docente;9
A - Ensino e Pesquisa;IFSC;Feminino;Servidor;Tec/Adm;63
A - Ensino e Pesquisa;IFSC;Feminino;Total;Total;361
A - Ensino e Pesquisa;IFSC;Masculino;Aluno;Graduação;337
A - Ensino e Pesquisa;IFSC;Masculino;Aluno;Pós-Graduação;230
A - Ensino e Pesquisa;IFSC;Masculino;Aluno;Total;567
A - Ensino e Pesquisa;IFSC;Masculino;Pós-Doutorando;Pós-Doutorando;72
A - Ensino e Pesquisa;IFSC;Masculino;Servidor;Docente;69
A - Ensino e Pesquisa;IFSC;Masculino;Servidor;Tec/Adm;98
A - Ensino e Pesquisa;IFSC;Masculino;Total;Total;806
A - Ensino e Pesquisa;IGc;Feminino;Aluno;Graduação;218
A - Ensino e Pesquisa;IGc;Feminino;Aluno;Pós-Graduação;111
A - Ensino e Pesquisa;IGc;Feminino;Aluno;Total;329
A - Ensino e Pesquisa;IGc;Feminino;Pós-Doutorando;Pós-Doutorando;17
A - Ensino e Pesquisa;IGc;Feminino;Servidor;Docente;15
A - Ensino e Pesquisa;IGc;Feminino;Servidor;Tec/Adm;49
A - Ensino e Pesquisa;IGc;Feminino;Total;Total;410
A - Ensino e Pesquisa;IGc;Masculino;Aluno;Graduação;276
A - Ensino e Pesquisa;IGc;Masculino;Aluno;Pós-Graduação;155
A - Ensino e Pesquisa;IGc;Masculino;Aluno;Total;431
A - Ensino e Pesquisa;IGc;Masculino;Pós-Doutorando;Pós-Doutorando;23
A - Ensino e Pesquisa;IGc;Masculino;Servidor;Docente;34
A - Ensino e Pesquisa;IGc;Masculino;Servidor;Tec/Adm;62
A - Ensino e Pesquisa;IGc;Masculino;Total;Total;550
A - Ensino e Pesquisa;IME;Feminino;Aluno;Graduação;406
A - Ensino e Pesquisa;IME;Feminino;Aluno;Pós-Graduação;209
A - Ensino e Pesquisa;IME;Feminino;Aluno;Total;615
A - Ensino e Pesquisa;IME;Feminino;Pós-Doutorando;Pós-Doutorando;15
A - Ensino e Pesquisa;IME;Feminino;Servidor;Docente;41
A - Ensino e Pesquisa;IME;Feminino;Servidor;Tec/Adm;48
A - Ensino e Pesquisa;IME;Feminino;Total;Total;719
A - Ensino e Pesquisa;IME;Masculino;Aluno;Graduação;1252
A - Ensino e Pesquisa;IME;Masculino;Aluno;Pós-Graduação;713
A - Ensino e Pesquisa;IME;Masculino;Aluno;Total;1965
A - Ensino e Pesquisa;IME;Masculino;Pós-Doutorando;Pós-Doutorando;78
A - Ensino e Pesquisa;IME;Masculino;Servidor;Docente;121
A - Ensino e Pesquisa;IME;Masculino;Servidor;Tec/Adm;48
A - Ensino e Pesquisa;IME;Masculino;Total;Total;2212
A - Ensino e Pesquisa;IO;Feminino;Aluno;Graduação;142
A - Ensino e Pesquisa;IO;Feminino;Aluno;Pós-Graduação;126
A - Ensino e Pesquisa;IO;Feminino;Aluno;Total;268
A - Ensino e Pesquisa;IO;Feminino;Pós-Doutorando;Pós-Doutorando;35
A - Ensino e Pesquisa;IO;Feminino;Servidor;Docente;12
A - Ensino e Pesquisa;IO;Feminino;Servidor;Tec/Adm;34
A - Ensino e Pesquisa;IO;Feminino;Total;Total;349
A - Ensino e Pesquisa;IO;Masculino;Aluno;Graduação;76
A - Ensino e Pesquisa;IO;Masculino;Aluno;Pós-Graduação;81
A - Ensino e Pesquisa;IO;Masculino;Aluno;Total;157
A - Ensino e Pesquisa;IO;Masculino;Pós-Doutorando;Pós-Doutorando;24
A - Ensino e Pesquisa;IO;Masculino;Servidor;Docente;22
A - Ensino e Pesquisa;IO;Masculino;Servidor;Tec/Adm;85
A - Ensino e Pesquisa;IO;Masculino;Total;Total;288
A - Ensino e Pesquisa;IP;Feminino;Aluno;Graduação;274
A - Ensino e Pesquisa;IP;Feminino;Aluno;Pós-Graduação;754
A - Ensino e Pesquisa;IP;Feminino;Aluno;Total;1028
A - Ensino e Pesquisa;IP;Feminino;Pós-Doutorando;Pós-Doutorando;47
A - Ensino e Pesquisa;IP;Feminino;Servidor;Docente;39
A - Ensino e Pesquisa;IP;Feminino;Servidor;Tec/Adm;65
A - Ensino e Pesquisa;IP;Feminino;Total;Total;1179
A - Ensino e Pesquisa;IP;Masculino;Aluno;Graduação;180
A - Ensino e Pesquisa;IP;Masculino;Aluno;Pós-Graduação;371
A - Ensino e Pesquisa;IP;Masculino;Aluno;Total;551
A - Ensino e Pesquisa;IP;Masculino;Pós-Doutorando;Pós-Doutorando;29
A - Ensino e Pesquisa;IP;Masculino;Servidor;Docente;33
A - Ensino e Pesquisa;IP;Masculino;Servidor;Tec/Adm;51
A - Ensino e Pesquisa;IP;Masculino;Total;Total;664
A - Ensino e Pesquisa;IQ;Feminino;Aluno;Graduação;336
A - Ensino e Pesquisa;IQ;Feminino;Aluno;Pós-Graduação;204
A - Ensino e Pesquisa;IQ;Feminino;Aluno;Total;540
A - Ensino e Pesquisa;IQ;Feminino;Pós-Doutorando;Pós-Doutorando;57
A - Ensino e Pesquisa;IQ;Feminino;Servidor;Docente;36
A - Ensino e Pesquisa;IQ;Feminino;Servidor;Tec/Adm;88
A - Ensino e Pesquisa;IQ;Feminino;Total;Total;721
A - Ensino e Pesquisa;IQ;Masculino;Aluno;Graduação;481
A - Ensino e Pesquisa;IQ;Masculino;Aluno;Pós-Graduação;292
A - Ensino e Pesquisa;IQ;Masculino;Aluno;Total;773
A - Ensino e Pesquisa;IQ;Masculino;Pós-Doutorando;Pós-Doutorando;86
A - Ensino e Pesquisa;IQ;Masculino;Servidor;Docente;63
A - Ensino e Pesquisa;IQ;Masculino;Servidor;Tec/Adm;96
A - Ensino e Pesquisa;IQ;Masculino;Total;Total;1018
A - Ensino e Pesquisa;IQSC;Feminino;Aluno;Graduação;150
A - Ensino e Pesquisa;IQSC;Feminino;Aluno;Pós-Graduação;155
A - Ensino e Pesquisa;IQSC;Feminino;Aluno;Total;305
A - Ensino e Pesquisa;IQSC;Feminino;Pós-Doutorando;Pós-Doutorando;26
A - Ensino e Pesquisa;IQSC;Feminino;Servidor;Docente;13
A - Ensino e Pesquisa;IQSC;Feminino;Servidor;Tec/Adm;54
A - Ensino e Pesquisa;IQSC;Feminino;Total;Total;398
A - Ensino e Pesquisa;IQSC;Masculino;Aluno;Graduação;157
A - Ensino e Pesquisa;IQSC;Masculino;Aluno;Pós-Graduação;188
A - Ensino e Pesquisa;IQSC;Masculino;Aluno;Total;345
A - Ensino e Pesquisa;IQSC;Masculino;Pós-Doutorando;Pós-Doutorando;63
A - Ensino e Pesquisa;IQSC;Masculino;Servidor;Docente;38
A - Ensino e Pesquisa;IQSC;Masculino;Servidor;Tec/Adm;61
A - Ensino e Pesquisa;IQSC;Masculino;Total;Total;507
A - Ensino e Pesquisa;IRI;Feminino;Aluno;Graduação;162
A - Ensino e Pesquisa;IRI;Feminino;Aluno;Pós-Graduação;73
A - Ensino e Pesquisa;IRI;Feminino;Aluno;Total;235
A - Ensino e Pesquisa;IRI;Feminino;Pós-Doutorando;Pós-Doutorando;5
A - Ensino e Pesquisa;IRI;Feminino;Servidor;Docente;7
A - Ensino e Pesquisa;IRI;Feminino;Servidor;Tec/Adm;18
A - Ensino e Pesquisa;IRI;Feminino;Total;Total;265
A - Ensino e Pesquisa;IRI;Masculino;Aluno;Graduação;146
A - Ensino e Pesquisa;IRI;Masculino;Aluno;Pós-Graduação;68
A - Ensino e Pesquisa;IRI;Masculino;Aluno;Total;214
A - Ensino e Pesquisa;IRI;Masculino;Pós-Doutorando;Pós-Doutorando;2
A - Ensino e Pesquisa;IRI;Masculino;Servidor;Docente;10
A - Ensino e Pesquisa;IRI;Masculino;Servidor;Tec/Adm;11
A - Ensino e Pesquisa;IRI;Masculino;Total;Total;237
B - Centros e Institutos Especializados;CEBIMar;Feminino;Aluno;Graduação;0
B - Centros e Institutos Especializados;CEBIMar;Feminino;Aluno;Pós-Graduação;0
B - Centros e Institutos Especializados;CEBIMar;Feminino;Aluno;Total;0
B - Centros e Institutos Especializados;CEBIMar;Feminino;Pós-Doutorando;Pós-Doutorando;5
B - Centros e Institutos Especializados;CEBIMar;Feminino;Servidor;Docente;1
B - Centros e Institutos Especializados;CEBIMar;Feminino;Servidor;Tec/Adm;13
B - Centros e Institutos Especializados;CEBIMar;Feminino;Total;Total;19
B - Centros e Institutos Especializados;CEBIMar;Masculino;Aluno;Graduação;0
B - Centros e Institutos Especializados;CEBIMar;Masculino;Aluno;Pós-Graduação;0
B - Centros e Institutos Especializados;CEBIMar;Masculino;Aluno;Total;0
B - Centros e Institutos Especializados;CEBIMar;Masculino;Pós-Doutorando;Pós-Doutorando;4
B - Centros e Institutos Especializados;CEBIMar;Masculino;Servidor;Docente;6
B - Centros e Institutos Especializados;CEBIMar;Masculino;Servidor;Tec/Adm;18
B - Centros e Institutos Especializados;CEBIMar;Masculino;Total;Total;28
B - Centros e Institutos Especializados;CENA;Feminino;Aluno;Graduação;0
B - Centros e Institutos Especializados;CENA;Feminino;Aluno;Pós-Graduação;78
B - Centros e Institutos Especializados;CENA;Feminino;Aluno;Total;78
B - Centros e Institutos Especializados;CENA;Feminino;Pós-Doutorando;Pós-Doutorando;22
B - Centros e Institutos Especializados;CENA;Feminino;Servidor;Docente;6
B - Centros e Institutos Especializados;CENA;Feminino;Servidor;Tec/Adm;54
B - Centros e Institutos Especializados;CENA;Feminino;Total;Total;160
B - Centros e Institutos Especializados;CENA;Masculino;Aluno;Graduação;0
B - Centros e Institutos Especializados;CENA;Masculino;Aluno;Pós-Graduação;69
B - Centros e Institutos Especializados;CENA;Masculino;Aluno;Total;69
B - Centros e Institutos Especializados;CENA;Masculino;Pós-Doutorando;Pós-Doutorando;22
B - Centros e Institutos Especializados;CENA;Masculino;Servidor;Docente;27
B - Centros e Institutos Especializados;CENA;Masculino;Servidor;Tec/Adm;64
B - Centros e Institutos Especializados;CENA;Masculino;Total;Total;182
B - Centros e Institutos Especializados;IEA;Feminino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEA;Feminino;Aluno;Pós-Graduação;0
B - Centros e Institutos Especializados;IEA;Feminino;Aluno;Total;0
B - Centros e Institutos Especializados;IEA;Feminino;Pós-Doutorando;Pós-Doutorando;76
B - Centros e Institutos Especializados;IEA;Feminino;Servidor;Docente;0
B - Centros e Institutos Especializados;IEA;Feminino;Servidor;Tec/Adm;15
B - Centros e Institutos Especializados;IEA;Feminino;Total;Total;91
B - Centros e Institutos Especializados;IEA;Masculino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEA;Masculino;Aluno;Pós-Graduação;0
B - Centros e Institutos Especializados;IEA;Masculino;Aluno;Total;0
B - Centros e Institutos Especializados;IEA;Masculino;Pós-Doutorando;Pós-Doutorando;46
B - Centros e Institutos Especializados;IEA;Masculino;Servidor;Docente;0
B - Centros e Institutos Especializados;IEA;Masculino;Servidor;Tec/Adm;13
B - Centros e Institutos Especializados;IEA;Masculino;Total;Total;59
B - Centros e Institutos Especializados;IEB;Feminino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEB;Feminino;Aluno;Pós-Graduação;56
B - Centros e Institutos Especializados;IEB;Feminino;Aluno;Total;56
B - Centros e Institutos Especializados;IEB;Feminino;Pós-Doutorando;Pós-Doutorando;13
B - Centros e Institutos Especializados;IEB;Feminino;Servidor;Docente;5
B - Centros e Institutos Especializados;IEB;Feminino;Servidor;Tec/Adm;28
B - Centros e Institutos Especializados;IEB;Feminino;Total;Total;102
B - Centros e Institutos Especializados;IEB;Masculino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEB;Masculino;Aluno;Pós-Graduação;38
B - Centros e Institutos Especializados;IEB;Masculino;Aluno;Total;38
B - Centros e Institutos Especializados;IEB;Masculino;Pós-Doutorando;Pós-Doutorando;8
B - Centros e Institutos Especializados;IEB;Masculino;Servidor;Docente;8
B - Centros e Institutos Especializados;IEB;Masculino;Servidor;Tec/Adm;12
B - Centros e Institutos Especializados;IEB;Masculino;Total;Total;66
B - Centros e Institutos Especializados;IEE;Feminino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEE;Feminino;Aluno;Pós-Graduação;178
B - Centros e Institutos Especializados;IEE;Feminino;Aluno;Total;178
B - Centros e Institutos Especializados;IEE;Feminino;Pós-Doutorando;Pós-Doutorando;17
B - Centros e Institutos Especializados;IEE;Feminino;Servidor;Docente;3
B - Centros e Institutos Especializados;IEE;Feminino;Servidor;Tec/Adm;35
B - Centros e Institutos Especializados;IEE;Feminino;Total;Total;233
B - Centros e Institutos Especializados;IEE;Masculino;Aluno;Graduação;0
B - Centros e Institutos Especializados;IEE;Masculino;Aluno;Pós-Graduação;151
B - Centros e Institutos Especializados;IEE;Masculino;Aluno;Total;151
B - Centros e Institutos Especializados;IEE;Masculino;Pós-Doutorando;Pós-Doutorando;15
B - Centros e Institutos Especializados;IEE;Masculino;Servidor;Docente;8
B - Centros e Institutos Especializados;IEE;Masculino;Servidor;Tec/Adm;95
B - Centros e Institutos Especializados;IEE;Masculino;Total;Total;269
C - Hospitais e Serviços Anexos;HRAC;Feminino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;HRAC;Feminino;Aluno;Pós-Graduação;263
C - Hospitais e Serviços Anexos;HRAC;Feminino;Aluno;Total;263
C - Hospitais e Serviços Anexos;HRAC;Feminino;Pós-Doutorando;Pós-Doutorando;7
C - Hospitais e Serviços Anexos;HRAC;Feminino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;HRAC;Feminino;Servidor;Tec/Adm;385
C - Hospitais e Serviços Anexos;HRAC;Feminino;Total;Total;655
C - Hospitais e Serviços Anexos;HRAC;Masculino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;HRAC;Masculino;Aluno;Pós-Graduação;101
C - Hospitais e Serviços Anexos;HRAC;Masculino;Aluno;Total;101
C - Hospitais e Serviços Anexos;HRAC;Masculino;Pós-Doutorando;Pós-Doutorando;2
C - Hospitais e Serviços Anexos;HRAC;Masculino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;HRAC;Masculino;Servidor;Tec/Adm;164
C - Hospitais e Serviços Anexos;HRAC;Masculino;Total;Total;267
C - Hospitais e Serviços Anexos;HU;Feminino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;HU;Feminino;Aluno;Pós-Graduação;0
C - Hospitais e Serviços Anexos;HU;Feminino;Aluno;Total;0
C - Hospitais e Serviços Anexos;HU;Feminino;Pós-Doutorando;Pós-Doutorando;3
C - Hospitais e Serviços Anexos;HU;Feminino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;HU;Feminino;Servidor;Tec/Adm;929
C - Hospitais e Serviços Anexos;HU;Feminino;Total;Total;932
C - Hospitais e Serviços Anexos;HU;Masculino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;HU;Masculino;Aluno;Pós-Graduação;0
C - Hospitais e Serviços Anexos;HU;Masculino;Aluno;Total;0
C - Hospitais e Serviços Anexos;HU;Masculino;Pós-Doutorando;Pós-Doutorando;3
C - Hospitais e Serviços Anexos;HU;Masculino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;HU;Masculino;Servidor;Tec/Adm;449
C - Hospitais e Serviços Anexos;HU;Masculino;Total;Total;452
C - Hospitais e Serviços Anexos;SVOC;Feminino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;SVOC;Feminino;Aluno;Pós-Graduação;0
C - Hospitais e Serviços Anexos;SVOC;Feminino;Aluno;Total;0
C - Hospitais e Serviços Anexos;SVOC;Feminino;Pós-Doutorando;Pós-Doutorando;0
C - Hospitais e Serviços Anexos;SVOC;Feminino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;SVOC;Feminino;Servidor;Tec/Adm;12
C - Hospitais e Serviços Anexos;SVOC;Feminino;Total;Total;12
C - Hospitais e Serviços Anexos;SVOC;Masculino;Aluno;Graduação;0
C - Hospitais e Serviços Anexos;SVOC;Masculino;Aluno;Pós-Graduação;0
C - Hospitais e Serviços Anexos;SVOC;Masculino;Aluno;Total;0
C - Hospitais e Serviços Anexos;SVOC;Masculino;Pós-Doutorando;Pós-Doutorando;0
C - Hospitais e Serviços Anexos;SVOC;Masculino;Servidor;Docente;0
C - Hospitais e Serviços Anexos;SVOC;Masculino;Servidor;Tec/Adm;37
C - Hospitais e Serviços Anexos;SVOC;Masculino;Total;Total;37
D - Museus;MAC;Feminino;Aluno;Graduação;0
D - Museus;MAC;Feminino;Aluno;Pós-Graduação;0
D - Museus;MAC;Feminino;Aluno;Total;0
D - Museus;MAC;Feminino;Pós-Doutorando;Pós-Doutorando;3
D - Museus;MAC;Feminino;Servidor;Docente;4
D - Museus;MAC;Feminino;Servidor;Tec/Adm;47
D - Museus;MAC;Feminino;Total;Total;54
D - Museus;MAC;Masculino;Aluno;Graduação;0
D - Museus;MAC;Masculino;Aluno;Pós-Graduação;0
D - Museus;MAC;Masculino;Aluno;Total;0
D - Museus;MAC;Masculino;Pós-Doutorando;Pós-Doutorando;4
D - Museus;MAC;Masculino;Servidor;Docente;1
D - Museus;MAC;Masculino;Servidor;Tec/Adm;31
D - Museus;MAC;Masculino;Total;Total;36
D - Museus;MAE;Feminino;Aluno;Graduação;0
D - Museus;MAE;Feminino;Aluno;Pós-Graduação;67
D - Museus;MAE;Feminino;Aluno;Total;67
D - Museus;MAE;Feminino;Pós-Doutorando;Pós-Doutorando;12
D - Museus;MAE;Feminino;Servidor;Docente;10
D - Museus;MAE;Feminino;Servidor;Tec/Adm;19
D - Museus;MAE;Feminino;Total;Total;108
D - Museus;MAE;Masculino;Aluno;Graduação;0
D - Museus;MAE;Masculino;Aluno;Pós-Graduação;53
D - Museus;MAE;Masculino;Aluno;Total;53
D - Museus;MAE;Masculino;Pós-Doutorando;Pós-Doutorando;8
D - Museus;MAE;Masculino;Servidor;Docente;7
D - Museus;MAE;Masculino;Servidor;Tec/Adm;27
D - Museus;MAE;Masculino;Total;Total;95
D - Museus;MP;Feminino;Aluno;Graduação;0
D - Museus;MP;Feminino;Aluno;Pós-Graduação;0
D - Museus;MP;Feminino;Aluno;Total;0
D - Museus;MP;Feminino;Pós-Doutorando;Pós-Doutorando;8
D - Museus;MP;Feminino;Servidor;Docente;5
D - Museus;MP;Feminino;Servidor;Tec/Adm;44
D - Museus;MP;Feminino;Total;Total;57
D - Museus;MP;Masculino;Aluno;Graduação;0
D - Museus;MP;Masculino;Aluno;Pós-Graduação;0
D - Museus;MP;Masculino;Aluno;Total;0
D - Museus;MP;Masculino;Pós-Doutorando;Pós-Doutorando;5
D - Museus;MP;Masculino;Servidor;Docente;2
